,Air Fry,Convection,Griddle,Self Clean,Smart enabled,Steam Clean,WiFi
13370,1,1,0,0,0,0,1
13371,0,1,0,1,1,1,1
13372,1,1,1,0,1,0,0
13373,0,1,1,0,1,1,0
13374,1,1,1,0,0,1,0
13375,1,0,1,0,1,1,1
13376,1,1,0,0,1,1,0
13377,0,0,1,0,1,1,0
13378,1,0,0,1,1,1,1
13379,1,1,0,1,0,1,1
13380,0,1,1,0,1,0,0
13381,1,0,0,1,0,1,1
13382,1,0,1,1,1,1,0
13383,1,0,1,1,0,0,0
13384,1,0,1,1,0,0,1
13385,0,0,0,0,0,0,1
13386,0,0,0,1,1,0,0
13387,0,1,1,0,1,1,1
13388,0,0,0,0,0,1,1
13389,1,0,0,0,0,0,0
13390,1,1,1,1,1,1,1
13391,0,1,1,0,0,0,0
13392,1,1,1,1,1,1,1
13393,1,0,0,0,1,0,1
13394,0,1,0,1,1,1,0
13395,1,1,1,0,1,1,0
13396,1,0,0,0,1,1,0
13397,1,0,1,0,1,0,1
13398,0,1,1,1,1,0,0
13399,0,1,0,1,0,1,1
13400,1,0,0,1,0,0,0
13401,1,0,0,1,1,1,1
13402,0,0,1,1,0,0,0
13403,0,1,0,0,0,0,0
13404,1,0,1,1,1,0,1
13405,1,1,0,0,1,1,1
13406,0,1,1,0,1,0,1
13407,0,0,0,1,1,0,0
13408,1,0,0,0,1,1,1
13409,1,1,1,1,1,1,1
13410,1,0,1,0,0,1,1
13411,1,0,0,1,1,1,0
13412,1,0,0,1,1,1,0
13413,1,0,0,1,1,0,1
13414,1,1,1,1,1,0,0
13415,0,0,1,0,1,0,1
13416,0,0,1,1,0,0,1
13417,0,0,0,0,0,1,1
13418,1,0,0,1,0,0,0
13419,1,1,1,1,1,1,1
13420,0,1,1,1,0,0,1
13421,0,1,1,1,1,0,1
13422,1,0,0,1,0,1,0
13423,0,0,0,0,1,1,1
13424,1,0,1,1,1,0,1
13425,0,0,0,1,1,1,1
13426,1,0,1,1,1,1,1
13427,1,0,1,0,1,0,0
13428,0,0,1,1,1,0,1
13429,0,0,1,0,1,0,0
13430,0,0,1,0,0,1,1
13431,1,0,0,1,1,0,1
13432,0,1,0,0,1,0,0
13433,1,0,0,0,0,0,1
13434,1,0,1,1,0,1,1
13435,0,1,1,0,0,0,1
13436,1,0,1,0,0,1,0
13437,1,1,1,0,0,0,1
13438,1,0,1,0,1,0,1
13439,1,1,0,0,0,0,0
13440,1,1,0,0,1,1,1
13441,1,1,0,1,0,0,1
13442,1,1,0,1,1,1,1
13443,1,0,0,1,1,1,0
13444,1,1,1,0,0,1,0
13445,0,0,1,1,1,1,1
13446,1,0,1,1,1,1,1
13447,0,0,1,0,0,1,0
13448,1,1,1,1,0,1,1
13449,0,0,0,0,1,0,1
13450,0,1,1,1,1,1,1
13451,0,0,0,1,0,1,1
13452,1,0,1,1,0,1,1
13453,0,0,0,0,0,1,1
13454,1,1,1,0,1,1,1
13455,0,0,1,0,0,1,0
13456,1,1,1,1,1,1,0
13457,1,1,1,0,0,1,0
13458,1,0,0,0,0,0,1
13459,1,0,0,1,0,1,1
13460,0,0,1,1,1,1,0
13461,1,1,0,0,0,0,0
13462,1,0,1,1,1,1,0
13463,1,1,1,0,1,1,0
13464,1,0,0,0,0,0,1
13465,1,0,0,1,1,0,0
13466,0,0,0,0,1,0,1
13467,0,1,1,1,1,1,0
13468,0,1,0,0,1,1,0
13469,0,1,0,1,0,0,0
13470,0,0,1,0,0,1,0
13471,1,1,0,0,0,0,1
13472,0,1,1,1,0,1,1
13473,0,0,0,1,1,0,0
13474,0,1,1,1,0,1,0
13475,1,1,0,0,1,0,0
13476,1,1,1,1,1,1,1
13477,1,1,1,0,0,0,1
13478,1,1,1,1,1,1,1
13479,1,1,0,0,1,0,0
13480,1,1,0,0,1,0,1
13481,1,1,1,1,1,1,1
13482,0,0,1,1,1,0,0
13483,0,0,0,0,1,0,0
13484,0,0,0,0,0,0,1
13485,0,1,1,0,1,1,1
13486,1,1,1,1,1,1,1
13487,0,0,1,0,1,0,1
13488,1,1,1,1,0,1,0
13489,1,1,0,0,0,0,0
13490,1,1,0,1,0,0,0
13491,1,1,1,1,1,0,0
13492,1,0,1,0,0,1,1
13493,1,1,0,1,1,0,1
13494,1,1,0,1,1,0,0
13495,0,1,1,0,0,1,1
13496,1,0,1,1,1,1,0
13497,0,0,0,0,1,0,0
13498,1,0,0,0,1,0,0
13499,0,0,0,0,0,1,0
13500,0,0,0,0,1,0,1
13501,1,0,0,0,1,1,0
13502,1,0,1,0,1,1,1
13503,1,1,1,1,1,1,1
13504,0,1,1,1,0,0,0
13505,0,0,0,1,1,1,0
13506,1,1,0,0,1,0,0
13507,1,1,1,1,0,0,0
13508,0,0,1,0,1,0,0
13509,0,1,1,0,0,1,1
13510,0,0,1,0,0,1,0
13511,1,0,1,0,0,1,0
13512,1,0,0,0,0,0,1
13513,0,0,1,1,0,0,0
13514,0,1,1,1,1,0,1
13515,1,0,1,1,0,1,1
13516,0,0,0,1,0,1,1
13517,1,0,1,1,0,0,0
13518,1,0,1,0,1,0,1
13519,1,1,0,0,1,1,0
13520,1,0,1,0,0,0,0
13521,1,0,1,1,1,0,1
13522,0,1,1,0,1,1,1
13523,0,0,1,0,0,1,0
13524,1,0,0,1,0,1,1
13525,0,0,1,0,0,0,0
13526,1,1,0,1,1,0,1
13527,0,1,1,0,0,0,1
13528,1,1,1,0,0,1,0
13529,0,1,0,1,1,0,1
13530,0,0,1,0,0,0,0
13531,0,1,0,1,0,1,0
13532,1,1,0,0,1,1,1
13533,1,0,1,0,0,0,0
13534,1,0,0,1,1,0,0
13535,1,0,0,1,1,1,1
13536,1,0,0,1,1,1,0
13537,1,0,0,1,0,1,1
13538,0,1,0,0,0,1,0
13539,1,1,1,0,1,1,0
13540,0,0,0,1,1,1,0
13541,1,0,1,1,1,1,1
13542,1,1,1,1,0,1,0
13543,1,0,0,0,1,0,0
13544,1,0,0,1,1,0,0
13545,0,1,1,1,0,1,1
13546,0,0,0,1,0,0,1
13547,0,0,0,0,0,1,0
13548,1,1,0,0,1,1,1
13549,1,0,0,0,1,1,0
13550,0,0,0,0,0,1,0
13551,1,0,0,1,0,0,1
13552,1,0,0,0,1,0,0
13553,0,0,1,0,0,0,0
13554,1,1,1,1,1,1,1
13555,1,0,1,0,1,1,0
13556,0,0,0,1,1,0,0
13557,0,0,1,0,0,1,0
13558,0,0,0,1,0,0,1
13559,1,0,0,0,0,1,0
13560,1,1,1,1,1,1,1
13561,1,0,0,0,0,0,1
13562,1,0,0,0,0,0,1
13563,1,0,0,1,1,1,1
13564,0,1,0,1,0,0,0
13565,0,0,1,1,0,0,1
13566,1,0,1,1,1,1,1
13567,1,0,1,1,1,0,0
13568,0,1,1,1,1,0,1
13569,0,0,0,1,0,1,1
13570,1,1,1,0,0,1,1
13571,1,1,0,0,1,1,0
13572,0,0,1,1,0,0,0
13573,1,1,1,1,0,0,0
13574,1,0,0,1,1,1,1
13575,0,1,0,1,1,0,0
13576,0,1,1,0,1,1,1
13577,0,1,1,0,1,0,1
13578,0,0,1,0,1,1,0
13579,0,0,1,1,1,1,1
13580,1,0,0,0,0,0,1
13581,0,0,0,1,0,0,0
13582,1,1,0,0,0,0,0
13583,0,0,1,1,0,1,0
13584,1,1,1,1,1,1,1
13585,1,1,1,1,1,0,1
13586,1,1,1,1,1,1,1
13587,1,0,0,1,0,0,0
13588,1,1,0,1,0,0,1
13589,0,0,0,0,1,0,0
13590,1,1,0,0,1,0,1
13591,0,1,1,0,1,1,1
13592,1,1,1,1,1,1,1
13593,1,1,1,0,0,0,1
13594,0,1,0,0,0,0,1
13595,0,0,1,1,1,0,1
13596,1,0,1,0,0,1,0
13597,1,1,0,0,0,0,0
13598,1,0,1,1,1,1,1
13599,0,1,0,1,1,1,0
13600,0,0,1,1,1,1,0
13601,1,0,1,1,1,1,1
13602,1,1,1,1,1,1,1
13603,1,1,1,1,1,1,1
13604,1,1,0,0,1,0,1
13605,0,1,1,1,1,1,0
13606,1,1,1,0,1,0,0
13607,1,0,1,1,1,0,1
13608,1,0,1,0,1,1,0
13609,1,0,0,0,0,0,1
13610,1,1,0,0,1,0,1
13611,1,0,1,1,0,1,0
13612,1,1,1,1,1,1,1
13613,1,1,1,1,1,1,1
13614,1,0,0,0,1,0,1
13615,1,1,0,1,1,1,0
13616,0,0,0,0,0,1,1
13617,1,1,0,0,0,0,0
13618,0,1,0,1,1,0,0
13619,0,1,1,1,0,1,0
13620,0,0,0,0,0,1,0
13621,1,0,1,0,1,1,0
13622,0,1,0,1,0,1,1
13623,0,0,0,0,0,0,1
13624,1,0,1,0,0,0,0
13625,1,0,1,0,0,1,0
13626,0,0,0,0,1,1,0
13627,1,0,1,1,1,1,1
13628,0,0,0,1,1,0,0
13629,1,1,0,1,1,0,1
13630,1,0,0,1,1,0,1
13631,1,1,0,1,0,1,0
13632,1,1,1,1,1,1,1
13633,1,0,0,1,1,1,0
13634,1,0,1,1,0,1,1
13635,1,1,1,1,1,1,1
13636,1,1,1,1,1,1,1
13637,1,1,0,1,0,0,0
13638,0,0,1,1,0,0,0
13639,1,0,1,1,1,0,0
13640,0,0,0,0,0,0,1
13641,0,0,1,0,1,1,0
13642,1,0,1,1,1,1,0
13643,1,1,1,0,0,0,1
13644,0,0,0,1,0,1,0
13645,0,0,0,0,1,0,1
13646,1,1,0,0,1,0,1
13647,0,0,0,0,0,1,1
13648,1,0,0,1,0,0,0
13649,1,0,0,0,0,0,0
13650,1,0,1,0,1,1,0
13651,1,1,1,1,0,0,0
13652,0,0,1,0,1,1,0
13653,1,1,1,1,1,1,1
13654,1,1,1,0,1,1,0
13655,0,1,1,1,0,0,0
13656,0,1,1,0,0,1,0
13657,0,1,1,0,0,1,1
13658,0,0,1,1,0,0,0
13659,1,1,1,1,1,1,1
13660,1,1,1,1,1,1,1
13661,1,1,1,1,1,1,1
13662,0,0,0,0,0,1,0
13663,1,1,1,0,0,1,1
13664,1,0,0,0,1,0,0
13665,0,1,0,0,1,0,0
13666,1,0,1,0,1,1,1
13667,1,1,1,1,1,1,1
13668,0,1,1,1,1,0,0
13669,1,0,0,0,0,0,1
13670,0,1,1,0,0,1,1
13671,1,0,0,0,0,1,1
13672,1,1,0,0,1,0,0
13673,0,1,1,1,0,0,1
13674,0,1,0,0,1,0,1
13675,0,1,0,0,0,0,1
13676,1,0,0,1,0,1,1
13677,1,0,0,0,0,1,0
13678,1,0,1,1,0,1,1
13679,1,1,1,1,0,1,1
13680,0,1,1,0,0,0,0
13681,1,1,1,0,1,0,1
13682,0,0,1,0,0,1,0
13683,1,1,1,0,1,1,0
13684,0,1,0,0,0,1,1
13685,0,0,1,1,0,0,0
13686,0,1,0,0,0,1,0
13687,0,0,1,1,1,0,0
13688,0,1,0,0,1,0,1
13689,1,0,1,1,0,1,1
13690,0,1,1,1,1,0,0
13691,1,0,0,0,0,0,0
13692,0,0,1,1,0,1,0
13693,0,0,1,0,0,0,0
13694,1,1,0,0,0,0,1
13695,0,0,1,0,0,0,0
13696,0,0,0,0,0,1,0
13697,1,0,1,1,1,1,1
13698,0,1,1,0,0,1,0
13699,1,1,1,0,0,1,1
13700,1,1,1,0,0,0,1
13701,0,0,0,1,0,0,0
13702,0,1,1,1,0,1,0
13703,0,1,1,0,1,0,1
13704,0,0,1,0,0,0,1
13705,0,0,0,0,0,1,1
13706,0,0,1,0,1,0,1
13707,1,0,0,1,0,0,0
13708,1,0,1,0,0,0,1
13709,0,0,1,1,1,0,0
13710,0,0,0,1,0,0,0
13711,1,0,1,1,1,0,0
13712,0,0,1,0,0,0,1
13713,0,0,0,1,1,0,0
13714,1,1,1,1,1,1,1
13715,1,1,1,1,1,1,1
13716,0,0,0,0,1,0,1
13717,1,1,1,0,0,1,0
13718,1,1,1,1,1,1,1
13719,0,0,0,1,1,0,1
13720,1,1,0,1,0,0,1
13721,0,1,1,0,0,1,0
13722,1,1,0,1,0,0,0
13723,0,1,1,0,0,0,0
13724,0,1,0,1,0,0,1
13725,1,1,1,0,1,1,1
13726,0,1,1,1,0,1,0
13727,1,0,1,1,0,1,0
13728,1,1,1,1,1,1,1
13729,0,1,1,0,1,1,1
13730,1,1,1,1,1,1,0
13731,0,0,1,0,1,0,0
13732,1,1,1,1,1,1,1
13733,1,1,0,0,1,0,0
13734,0,1,1,0,0,1,1
13735,1,1,0,0,0,1,0
13736,0,1,0,0,1,0,1
13737,1,1,1,0,1,0,1
13738,1,0,0,1,0,0,1
13739,0,0,0,1,0,0,0
13740,1,0,0,0,0,1,0
13741,1,1,0,1,1,1,0
13742,1,1,0,1,0,1,1
13743,0,1,1,0,0,1,1
13744,0,0,0,0,1,0,1
13745,0,1,0,0,1,0,0
13746,0,1,0,0,0,0,1
13747,0,1,0,1,0,1,0
13748,1,1,1,1,0,1,0
13749,0,1,1,1,1,0,1
13750,1,0,1,1,0,1,0
13751,0,0,1,1,1,0,1
13752,0,1,1,1,0,1,1
13753,1,0,1,0,0,0,0
13754,0,1,1,0,0,1,1
13755,0,1,0,1,0,1,0
13756,0,0,0,1,0,0,0
13757,0,0,0,1,0,0,1
13758,0,1,0,0,0,0,1
13759,1,0,0,1,1,0,0
13760,0,0,0,0,1,1,1
13761,0,1,0,1,1,1,0
13762,1,1,0,1,0,1,0
13763,1,1,0,1,1,1,1
13764,1,0,1,1,1,0,1
13765,1,0,0,0,1,1,1
13766,0,1,0,1,1,1,1
13767,1,1,1,1,1,1,1
13768,1,1,0,1,0,0,0
13769,1,0,1,1,0,1,1
13770,1,1,1,0,0,0,0
13771,0,1,0,1,0,0,0
13772,1,1,0,0,0,0,0
13773,0,1,0,0,1,1,0
13774,0,1,1,0,0,0,0
13775,1,0,0,1,0,0,0
13776,1,0,1,1,1,1,0
13777,1,1,1,0,0,0,0
13778,1,1,0,1,0,1,0
13779,1,0,1,0,0,0,0
13780,1,0,0,1,0,0,0
13781,0,0,1,0,1,0,0
13782,0,0,0,0,1,1,1
13783,0,0,1,1,0,1,0
13784,0,1,0,1,1,0,1
13785,1,0,1,0,0,0,0
13786,0,1,1,0,1,1,1
13787,0,0,1,1,0,0,0
13788,1,0,1,1,1,1,1
13789,1,1,0,0,1,1,1
13790,1,0,0,0,0,0,1
13791,1,1,1,0,0,0,1
13792,1,0,0,0,1,0,0
13793,0,0,0,1,0,0,0
13794,1,1,0,0,0,0,0
13795,1,0,0,0,0,1,0
13796,1,1,0,1,1,0,1
13797,1,1,1,0,1,0,1
13798,0,1,1,0,1,0,0
13799,1,0,1,0,0,0,0
13800,0,0,0,0,1,1,1
13801,0,1,1,0,1,1,0
13802,1,0,0,1,1,1,0
13803,1,0,1,1,1,1,1
13804,1,0,0,1,1,1,0
13805,1,1,1,1,1,1,1
13806,0,1,1,1,1,0,0
13807,1,1,1,1,0,0,0
13808,1,0,1,1,0,1,1
13809,1,1,0,0,0,1,1
13810,1,1,1,1,1,1,1
13811,1,0,1,0,1,1,1
13812,1,0,1,1,0,1,0
13813,0,0,0,0,1,1,0
13814,1,1,1,1,1,1,1
13815,0,0,1,1,0,0,1
13816,0,0,1,0,1,1,1
13817,1,0,0,1,0,1,1
13818,1,0,1,1,1,0,0
13819,0,1,1,1,0,0,0
13820,0,0,0,0,0,1,1
13821,0,1,0,1,1,0,0
13822,1,0,0,0,0,0,0
13823,1,1,1,0,1,1,1
13824,0,1,0,1,1,0,0
13825,0,0,0,0,0,1,1
13826,0,1,1,0,0,1,0
13827,1,1,0,1,0,1,0
13828,1,1,1,0,1,0,0
13829,1,1,1,1,1,1,1
13830,1,0,0,0,0,1,0
13831,0,1,1,0,1,1,0
13832,1,0,0,1,1,1,0
13833,1,0,1,1,1,1,1
13834,0,1,0,0,0,1,0
13835,0,1,1,1,1,0,0
13836,0,0,1,1,1,0,0
13837,1,0,0,0,1,1,0
13838,1,0,0,0,0,0,0
13839,1,0,0,1,0,1,1
13840,1,0,0,0,1,1,1
13841,0,0,1,0,1,0,0
13842,0,1,0,0,0,0,0
13843,0,1,0,1,1,1,1
13844,0,0,1,0,0,0,0
13845,0,0,0,0,1,1,0
13846,1,1,1,1,1,1,1
13847,1,1,0,1,1,1,0
13848,0,0,1,1,0,1,0
13849,0,1,1,1,0,0,1
13850,1,0,1,0,1,1,1
13851,0,0,0,0,0,1,0
13852,0,1,0,0,1,1,1
13853,0,1,0,0,0,1,1
13854,1,1,1,1,1,0,0
13855,1,0,0,0,1,0,0
13856,1,0,0,1,1,0,0
13857,1,0,0,1,1,1,1
13858,1,1,1,1,1,1,1
13859,1,1,1,0,1,0,1
13860,0,1,0,0,0,0,1
13861,1,0,0,0,0,1,0
13862,1,1,1,1,1,1,1
13863,0,1,1,1,1,0,0
13864,1,1,1,1,1,0,0
13865,1,0,0,1,0,1,0
13866,1,0,0,1,1,1,0
13867,1,0,0,0,1,0,0
13868,1,1,1,1,1,1,1
13869,0,0,1,1,1,0,1
13870,0,0,0,1,0,1,0
13871,1,1,0,1,0,0,1
13872,0,0,1,0,0,0,1
13873,0,1,1,0,1,1,1
13874,0,0,1,0,0,1,0
13875,1,1,0,1,0,1,0
13876,0,1,0,1,1,1,1
13877,0,0,0,1,1,0,1
13878,1,0,1,1,1,1,0
13879,1,0,1,1,1,0,1
13880,1,1,1,0,0,0,0
13881,1,1,1,1,1,1,1
13882,0,1,0,0,1,0,0
13883,1,1,1,1,0,1,0
13884,1,1,1,1,1,1,1
13885,0,0,1,1,1,1,1
13886,1,1,1,1,1,1,1
13887,1,1,0,0,1,1,0
13888,0,0,0,0,0,1,1
13889,0,1,1,0,0,0,1
13890,1,0,0,0,0,1,0
13891,1,0,1,0,0,1,0
13892,1,1,1,1,1,0,1
13893,0,1,1,1,0,1,1
13894,1,0,0,1,0,1,0
13895,0,1,1,0,1,1,1
13896,0,0,0,0,1,1,0
13897,1,0,0,1,0,0,0
13898,1,0,0,1,0,0,0
13899,0,1,1,0,0,1,0
13900,1,1,1,1,1,1,1
13901,1,1,0,0,1,1,0
13902,0,1,1,1,0,1,1
13903,0,0,1,1,1,1,1
13904,1,0,0,1,1,1,0
13905,1,0,1,1,1,0,0
13906,0,0,0,0,1,1,1
13907,1,0,1,1,1,0,0
13908,0,1,0,0,0,0,1
13909,0,1,1,1,0,1,0
13910,0,1,0,1,1,1,0
13911,1,0,1,0,1,1,1
13912,0,0,0,1,0,0,1
13913,1,0,1,0,0,1,0
13914,1,0,0,0,0,0,1
13915,1,1,1,1,1,0,0
13916,0,0,1,0,0,0,0
13917,1,1,1,1,1,1,1
13918,1,1,0,1,1,1,1
13919,1,1,1,0,1,0,0
13920,0,0,0,0,1,0,0
13921,1,1,0,1,1,1,1
13922,0,1,1,0,1,1,1
13923,0,1,1,0,0,0,0
13924,0,1,1,1,1,1,1
13925,1,1,0,1,0,0,1
13926,0,0,1,0,0,1,0
13927,0,1,0,1,1,1,0
13928,1,0,0,0,0,0,1
13929,0,0,1,0,0,0,0
13930,0,1,1,0,0,0,0
13931,0,1,0,0,0,0,0
13932,1,1,0,1,1,1,0
13933,0,1,1,0,0,0,1
13934,0,0,0,0,0,0,1
13935,0,1,0,0,1,0,1
13936,1,1,0,1,0,0,1
13937,1,1,1,0,0,1,1
13938,0,1,0,0,0,1,0
13939,1,0,1,1,0,0,1
13940,1,1,1,1,1,1,1
13941,0,0,0,0,1,1,1
13942,0,1,1,1,0,0,1
13943,0,0,0,0,1,1,1
13944,0,0,0,1,1,0,0
13945,1,1,1,1,1,1,1
13946,0,1,0,1,0,0,0
13947,1,1,0,1,1,0,0
13948,0,0,0,0,1,0,1
13949,1,1,1,0,1,1,1
13950,0,1,1,0,1,0,0
13951,0,0,0,1,1,1,1
13952,1,1,0,1,1,0,0
13953,1,1,1,0,0,1,1
13954,0,0,0,0,1,1,0
13955,1,1,0,0,1,1,1
13956,1,0,0,0,0,0,0
13957,0,1,0,0,1,0,0
13958,1,1,1,1,1,1,1
13959,0,1,1,1,0,1,1
13960,0,0,1,0,0,1,0
13961,1,1,1,1,1,0,0
13962,1,0,0,0,0,1,0
13963,1,0,0,0,0,1,0
13964,0,1,0,1,0,0,0
13965,1,0,0,0,0,0,1
13966,0,1,1,1,0,1,0
13967,1,0,1,0,0,1,1
13968,0,1,1,0,1,0,0
13969,0,0,1,0,0,1,1
13970,0,1,1,0,0,0,0
13971,1,1,0,1,1,0,1
13972,0,1,0,1,1,1,1
13973,1,1,0,0,0,1,0
13974,0,1,0,0,1,1,1
13975,1,1,1,0,1,1,0
13976,1,1,1,1,1,1,1
13977,1,1,1,0,1,0,0
13978,0,0,1,0,1,1,0
13979,0,0,0,1,1,0,0
13980,1,0,0,0,1,0,0
13981,0,0,0,1,0,0,1
13982,0,1,0,0,1,0,0
13983,0,1,0,1,0,0,1
13984,0,0,1,0,0,1,0
13985,0,1,1,1,1,0,1
13986,1,1,1,1,0,1,1
13987,1,1,1,0,0,0,0
13988,1,0,1,0,1,0,1
13989,0,1,0,0,0,1,0
13990,0,1,0,1,0,1,1
13991,0,1,0,0,0,1,1
13992,1,1,1,1,0,0,0
13993,0,1,1,1,0,1,1
13994,1,0,0,1,1,1,0
13995,1,0,0,1,1,0,1
13996,1,0,1,1,1,1,0
13997,0,1,1,0,0,1,0
13998,0,1,1,1,0,0,1
13999,1,1,1,1,0,1,0
14000,0,1,1,0,1,0,1
14001,1,0,1,0,1,0,1
14002,1,1,0,0,0,1,0
14003,0,1,0,1,0,1,0
14004,1,1,1,1,1,1,1
14005,1,0,0,0,1,0,0
14006,0,0,0,1,1,0,1
14007,1,1,0,1,0,0,0
14008,0,0,0,0,1,0,1
14009,1,0,0,1,1,1,1
14010,0,1,1,0,0,1,0
14011,0,1,0,1,1,1,1
14012,1,1,1,1,1,1,1
14013,1,0,0,1,1,1,0
14014,0,1,0,0,0,0,1
14015,0,0,0,0,1,1,0
14016,0,1,1,1,0,0,1
14017,1,1,1,1,1,1,1
14018,1,1,1,1,1,1,1
14019,0,1,1,0,0,0,0
14020,0,1,1,0,1,0,0
14021,0,0,1,1,1,1,1
14022,1,0,1,0,0,1,1
14023,0,0,1,0,0,0,1
14024,1,1,0,0,0,1,1
14025,1,1,0,0,0,0,1
14026,1,1,1,0,0,1,1
14027,1,1,0,0,1,1,0
14028,1,0,1,0,0,0,1
14029,0,1,0,0,1,1,1
14030,0,1,1,0,0,0,0
14031,0,1,0,0,1,1,1
14032,0,1,1,1,0,1,0
14033,0,0,0,1,0,0,1
14034,0,1,1,0,0,1,0
14035,1,0,0,0,0,1,0
14036,0,1,1,1,1,0,0
14037,1,1,1,1,1,1,1
14038,0,0,1,0,0,1,1
14039,1,1,0,0,1,0,1
14040,1,0,0,0,0,0,0
14041,1,0,0,1,0,0,0
14042,0,0,0,1,1,1,1
14043,0,1,0,1,0,0,0
14044,0,0,0,0,1,0,1
14045,0,0,0,1,0,0,1
14046,1,0,1,0,0,0,0
14047,1,0,1,1,1,0,0
14048,1,0,1,0,1,1,0
14049,0,1,1,0,0,1,1
14050,0,1,1,1,1,1,0
14051,0,0,0,0,0,1,1
14052,0,0,0,0,1,0,1
14053,0,0,1,1,1,1,0
14054,0,1,1,1,0,0,0
14055,0,0,1,1,1,1,0
14056,1,0,0,0,0,1,1
14057,1,0,1,1,1,1,1
14058,1,1,0,1,0,1,0
14059,1,0,1,1,1,0,1
14060,1,0,1,1,1,1,0
14061,1,0,1,0,1,1,1
14062,1,0,0,1,0,0,1
14063,1,1,0,0,0,1,0
14064,0,0,1,0,1,1,1
14065,1,0,1,0,1,0,0
14066,1,0,0,1,1,0,1
14067,0,1,0,0,0,0,0
14068,1,1,1,0,0,1,0
14069,0,0,0,0,1,1,1
14070,1,1,1,1,1,0,1
14071,0,1,1,1,1,0,1
14072,0,1,1,0,0,0,0
14073,0,1,1,1,0,0,0
14074,1,1,0,1,0,1,0
14075,1,1,1,1,1,1,1
14076,1,0,0,1,1,1,1
14077,0,1,0,1,1,1,0
14078,1,0,0,1,0,1,1
14079,0,0,1,0,0,0,0
14080,1,0,0,1,1,1,1
14081,0,0,1,0,1,0,0
14082,0,0,0,0,0,1,0
14083,1,1,0,0,0,1,0
14084,1,0,1,0,0,1,1
14085,0,1,1,1,1,0,1
14086,0,0,0,0,1,1,0
14087,1,0,0,1,0,1,1
14088,0,0,0,1,0,1,0
14089,1,1,1,1,0,0,1
14090,1,0,0,1,0,0,0
14091,0,0,0,0,1,0,1
14092,1,0,1,1,0,0,0
14093,1,0,0,1,0,0,0
14094,1,1,1,1,0,1,0
14095,1,0,0,1,1,0,0
14096,1,1,1,0,0,1,1
14097,1,0,1,0,1,0,0
14098,1,1,1,0,0,0,0
14099,1,0,0,0,0,1,1
14100,1,0,0,0,1,0,0
14101,1,1,1,1,0,0,1
14102,0,1,1,1,0,1,1
14103,0,1,0,1,1,0,1
14104,1,0,1,0,1,0,0
14105,1,0,0,1,0,1,0
14106,1,0,1,1,1,1,1
14107,0,0,1,1,0,0,0
14108,0,1,0,0,1,0,0
14109,0,1,1,0,0,0,0
14110,1,0,0,0,0,0,1
14111,0,0,0,0,0,0,1
14112,1,0,0,1,0,0,0
14113,1,0,1,0,1,0,1
14114,1,1,0,0,0,0,0
14115,0,1,0,0,1,0,0
14116,1,1,0,0,1,1,1
14117,1,1,1,1,1,0,1
14118,0,0,1,0,1,1,1
14119,0,0,1,0,1,0,0
14120,0,1,1,1,1,1,1
14121,1,1,0,0,1,0,1
14122,1,1,1,1,1,0,1
14123,1,1,1,1,1,1,1
14124,0,0,1,0,0,0,0
14125,0,0,1,0,1,1,0
14126,1,1,1,1,1,0,1
14127,0,1,0,0,1,0,0
14128,0,1,0,1,1,0,0
14129,1,1,1,1,0,1,1
14130,0,0,1,0,1,1,0
14131,0,0,0,0,1,1,0
14132,1,0,1,1,0,1,1
14133,1,1,1,1,1,0,1
14134,1,1,1,0,1,1,1
14135,0,0,0,0,1,1,0
14136,0,0,1,0,0,1,1
14137,1,0,0,0,0,1,0
14138,1,1,1,0,1,0,1
14139,1,1,1,1,1,0,1
14140,0,0,0,0,1,1,0
14141,1,1,0,0,0,0,0
14142,1,1,0,0,0,1,1
14143,1,1,1,1,1,1,1
14144,0,1,1,1,1,0,1
14145,0,0,0,1,1,0,0
14146,1,1,1,0,0,1,0
14147,1,1,1,1,1,1,1
14148,1,0,0,1,1,0,1
14149,1,1,0,1,0,1,0
14150,0,0,1,0,1,1,0
14151,1,1,0,0,0,0,0
14152,1,1,1,1,0,0,0
14153,1,1,0,0,1,1,1
14154,1,1,0,1,1,0,1
14155,1,0,1,1,1,1,0
14156,0,1,1,0,0,1,1
14157,1,1,1,1,1,1,0
14158,0,0,0,0,0,0,1
14159,0,1,1,1,0,0,0
14160,1,1,1,0,0,0,1
14161,1,1,0,0,1,0,0
14162,1,1,0,0,0,0,0
14163,0,0,1,0,1,1,0
14164,1,0,0,1,1,1,0
14165,1,1,1,1,0,1,0
14166,1,1,1,1,1,1,1
14167,1,0,1,1,0,1,0
14168,1,0,0,0,1,0,0
14169,1,0,1,0,1,1,0
14170,1,0,0,0,0,1,1
14171,1,1,0,1,0,0,0
14172,0,0,1,1,0,0,1
14173,0,0,0,0,1,0,1
14174,0,0,1,1,1,0,1
14175,1,1,0,0,0,1,1
14176,1,0,1,1,1,0,0
14177,0,1,0,0,0,0,1
14178,0,1,1,1,1,1,0
14179,0,0,1,0,0,0,1
14180,1,1,0,1,1,0,0
14181,0,0,0,0,1,0,1
14182,1,0,0,0,0,1,1
14183,1,0,0,1,0,1,0
14184,1,1,1,1,1,0,1
14185,0,1,1,0,0,0,1
14186,0,0,1,0,0,1,0
14187,1,0,0,0,1,0,0
14188,0,1,0,1,0,0,0
14189,0,0,0,0,1,1,0
14190,0,1,0,0,0,1,0
